Date,Latitude,Longitude,Leaf_Wetness,Elevation,Drought,Precipitation,Relative_Humidity,Soil_Moisture,Solar_Power,Wind_Speed,Temperature,isFire
2016-06-12T00:00:00Z,36.6,-118.4,0,3301,4,5.17,76.2,1.014,256.3,8.7,9.2,0
2014-08-04T00:00:00Z,37.1,-120.8,0,28,-3,0,32.2,0.085,258.2,15.3,36.4,0
2017-05-07T00:00:00Z,41.6,-120.2,0,1474,4,0,42.9,0.888,251.5,18.3,18.6,0
2015-08-27T00:00:00Z,36.8,-119.9,0,93,-4,0,12.6,0,337,19,35.5,0
2015-10-06T00:00:00Z,41.5,-120.2,0,1550,-4,0,35.5,0.347,187.9,8.6,18.5,0
2019-02-28T00:00:00Z,41.2,-119.8,0,1724,-3,0,82.9,0.625,163,29.3,1.9,0
2021-07-28T00:00:00Z,41.3,-121.7,1,1423,-4,11.22,79.7,0.113,35.7,21.4,30.7,0
2017-07-03T00:00:00Z,39.9,-122.5,0,204,-4,0,25.9,0,444.9,10.5,34,0
2014-07-06T00:00:00Z,40.8,-120.9,0,1938,-2,0,8.9,0.102,476.6,23.4,24.3,0
2014-04-11T00:00:00Z,40.2,-121.2,0,1404,4,0,30.9,1.157,404.7,6.2,18.9,0
2015-07-24T00:00:00Z,39.8,-121.9,0,54,-4,0,15.5,0,455.5,25.4,33.2,0
2014-10-09T00:00:00Z,38.3,-120.5,0,788,-4,0,17.7,0.296,214.3,16.7,26,0
2015-03-18T00:00:00Z,39.3,-121.7,0,23,3,0,47.5,0.563,338.1,6.9,20.9,0
2015-09-14T00:00:00Z,37.5,-119.3,0,2177,-4,1.48,32.1,0.058,250.6,8,20.1,0
2021-09-02T00:00:00Z,37.4,-119.8,0,704,-4,0,13.9,0.032,359.4,11.5,31.9,0
2017-01-26T00:00:00Z,38.3,-120.4,1,1147,4,0,78,1.18,143.9,12.1,2.1,0
2014-10-22T00:00:00Z,40.2,-120.4,0,1228,-3,1.7,32,0.342,111.7,11.7,14.2,0
2019-04-28T00:00:00Z,39.4,-123,0,647,4,0,38.7,0.674,409.5,8.3,22.4,0
2019-08-07T00:00:00Z,37.1,-120.5,0,41,-4,2.73,16.5,0,357.8,14.9,38.3,0
2015-02-15T00:00:00Z,38.1,-121.4,0,0,0,0,61.3,0.473,264.7,9.1,19.4,0
2018-01-16T00:00:00Z,36.5,-119.4,0,96,0,0,56,0.824,43.9,6.5,19.3,0
2014-06-03T00:00:00Z,37.4,-119.8,0,704,-1,0,17.7,0.485,419.5,10.2,26.3,0
2019-07-22T00:00:00Z,39.4,-122.9,0,614,-3,0,30.2,0.391,426.7,9.4,30.1,0
2020-11-28T00:00:00Z,38.6,-120.4,0,1615,-4,0.63,50.9,0.899,108.1,24.4,10.3,0
2017-10-20T00:00:00Z,38.9,-120.7,1,1309,-4,3.07,75.5,0.036,72.1,23,17.3,0
2014-12-23T00:00:00Z,39.4,-121.3,1,701,4,0,64.3,1.514,71.1,14.7,16,0
2020-05-12T00:00:00Z,37.5,-119.7,0,1686,2,0,27.7,0.578,411.9,18.8,15.2,0
2015-01-04T00:00:00Z,41,-121.3,0,1013,4,0,60.1,1.114,91.6,4.9,8,0
2020-05-11T00:00:00Z,41.2,-121,0,1271,-4,0,16.9,0.068,390.8,13.7,26.2,0
2014-08-04T00:00:00Z,41.9,-121.6,0,1326,-3,0,14.4,0,408.2,12.1,30.6,0
2020-08-09T00:00:00Z,38,-120.6,0,430,-4,0,26.9,0.053,375.9,12.5,30.7,0
2016-06-06T00:00:00Z,36.6,-119.8,0,81,-4,0,10.3,0,388,19.6,38.4,0
2017-09-16T00:00:00Z,36.9,-118.7,0,2967,-4,0.37,63.4,0.105,216.1,9.2,6.6,0
2014-06-25T00:00:00Z,41.2,-120.6,0,1653,-2,0,24.9,0.105,365,18.6,24.4,0
2018-01-14T00:00:00Z,40.4,-121.1,0,1835,4,0,49.3,1.239,131.3,26.4,7.6,0
2015-10-20T00:00:00Z,41.3,-119.6,0,1956,-4,8.46,60.7,0.164,124.8,18.8,6.8,0
2021-06-25T00:00:00Z,38.2,-121.6,0,-4,-4,0,42.7,0,437.6,29.3,25.4,0
2014-08-04T00:00:00Z,37.6,-118.6,1,2210,-2,1.22,75.2,0.162,122.3,7.6,23.2,0
2020-06-18T00:00:00Z,40.7,-120.4,0,1703,-4,0,20.5,0.196,466.7,23.6,15.1,0
2017-09-01T00:00:00Z,38.5,-121.9,0,28,-1,1.47,7.9,0,367.6,14.4,37.4,0
2020-03-19T00:00:00Z,39.4,-122.1,0,20,-4,1,66.4,0,159.5,16.1,9,0
2015-11-24T00:00:00Z,41.3,-121.4,0,1350,-4,0,53.5,0.15,61,11.3,9.7,0
2015-04-27T00:00:00Z,37.3,-119.1,0,2856,2,0.25,48.5,1.246,401.5,17.7,2.8,0
2018-08-23T00:00:00Z,39.3,-122,0,17,-4,0.33,27.8,0.076,397.5,13.1,31.3,0
2015-11-24T00:00:00Z,38.3,-122.4,0,189,-4,0,69.4,0.293,92.5,9.3,17.2,0
2016-09-08T00:00:00Z,39.5,-123,0,997,-4,0,25.2,0,367.5,7.9,25.1,0
2015-10-14T00:00:00Z,40.5,-119.2,0,1460,-4,0,19,0,165,3.8,25.5,0
2019-09-19T00:00:00Z,38.6,-120.5,1,1209,-4,19.1,91.2,0.26,126.3,15.6,15.9,0
2018-08-02T00:00:00Z,39.1,-120.4,0,2006,-4,0,14.7,0.188,437,13.1,23.4,0
2015-04-06T00:00:00Z,40.9,-120,0,1935,-2,2.73,58.3,0.399,234.7,32.2,5.1,0
2014-08-03T00:00:00Z,38.7,-121.2,0,83,-4,0,19.7,0.059,416.3,15.8,36.5,0
2015-12-02T00:00:00Z,40.9,-121.9,0,834,-4,0,57.6,0.695,15.1,8.3,8,0
2018-01-12T00:00:00Z,41.3,-121.1,1,1331,0,0,98,0.888,18.5,20.1,3.7,0
2017-04-03T00:00:00Z,36.8,-120.3,0,50,-2,0.17,36.8,0.189,359.6,9.4,23.4,0
2021-03-18T00:00:00Z,41.9,-120,0,1623,0,0,64.5,0.922,374,7.2,3.3,0
2017-10-15T00:00:00Z,40,-121.7,0,1060,-4,0,15.2,0,24.1,26,18.9,0
2020-01-07T00:00:00Z,39,-122.9,0,415,-2,0,54.2,0.581,164.3,9.6,13.8,0
2017-03-18T00:00:00Z,38.2,-122.5,0,95,4,0,41.2,0.87,341,9.9,20.4,0
2014-08-11T00:00:00Z,37.4,-118.3,0,1515,-4,0,15.9,0,359.9,4.7,24.9,0
2020-06-01T00:00:00Z,37.5,-119.3,0,2177,3,0,45.7,0.75,225.9,12,12.3,0
2020-08-23T00:00:00Z,39.7,-122.7,0,749,-4,19.47,24.2,0,404.9,6.7,31.2,0
2017-08-09T00:00:00Z,39.4,-121,0,941,-4,0,28.4,0.062,401.6,8.6,26.9,0
2018-09-08T00:00:00Z,41.8,-121.3,0,1272,-4,0,19.2,0,177.5,14.4,28,0
2016-11-14T00:00:00Z,40.3,-121.5,1,1634,4,0,67.7,1.038,112.6,8.8,11.9,0
2016-06-26T00:00:00Z,37.5,-121.1,0,12,-4,0,9.5,0,433.3,25.6,36,0
2020-07-05T00:00:00Z,40.9,-120.7,0,1713,-3,0,13.3,0.244,460.9,18.7,21.8,0
2014-06-25T00:00:00Z,39.1,-122.3,0,104,-4,0,17.6,0.048,432.8,14.1,34,0
2014-12-13T00:00:00Z,41,-120.4,1,1840,0,26.81,94.9,1.008,0,21.8,0.7,0
2015-06-15T00:00:00Z,36.4,-121.1,0,283,1,0,20.3,0.246,435.9,9.5,30.4,0
2020-11-01T00:00:00Z,37.7,-119.9,0,1276,-4,0,19.9,0.287,152.9,6.3,19.7,0
2016-09-24T00:00:00Z,37.8,-120.3,0,601,-4,0,21.6,0,275,25.9,20.2,0
2020-12-22T00:00:00Z,36.9,-118.8,0,1952,-4,0,23.8,0.369,8.3,7.9,10.4,0
2017-09-06T00:00:00Z,41.1,-119.6,0,1740,-2,0,11.4,0.192,267.9,11.9,29.1,0
2014-09-05T00:00:00Z,39.6,-120.4,0,1504,-4,0,13.7,0.195,357.8,10.6,24.7,0
2016-11-24T00:00:00Z,40.9,-120.3,0,1618,-3,0,66,0.377,78.6,19.9,2,0
2020-06-27T00:00:00Z,39.4,-122,0,28,-4,0.23,8.7,0,413.7,10.6,44.1,0
2020-04-01T00:00:00Z,36.7,-119.2,0,464,1,33.03,59.9,1.016,300.3,8.6,16.6,0
2015-12-13T00:00:00Z,38.6,-122.4,1,223,-4,0,73.1,0.761,7.8,13.3,10.6,0
2016-02-01T00:00:00Z,39.4,-121.8,0,20,3,0.36,32.5,1.231,130.2,20.2,11.5,0
2017-04-28T00:00:00Z,38.8,-121.8,0,8,4,0,25,0.496,406.5,21.4,22.3,0
2021-02-05T00:00:00Z,39,-122.1,0,69,-4,2.23,28.3,0.731,253.8,29.2,15.4,0
2021-02-10T00:00:00Z,41.3,-121.7,0,1423,1,0.2,61.4,1.267,104.7,17.7,5.7,0
2014-05-09T00:00:00Z,37.7,-120.6,0,84,-4,0,31.9,0.072,263.1,17.6,21.9,0
2017-09-08T00:00:00Z,41.5,-119.9,0,2031,-3,2.12,40.3,0.244,245.5,18.6,20.4,0
2017-06-09T00:00:00Z,38.6,-122.5,1,572,-4,18.43,87.3,0.201,104.1,24.7,17.4,0
2014-07-03T00:00:00Z,38.6,-122.7,0,192,-1,0,36.3,0.233,459.1,8,28,0
2016-10-10T00:00:00Z,39.9,-122.4,0,161,-4,0,22.5,0.027,214.7,8,27.6,0
2017-07-28T00:00:00Z,37,-118.9,0,2784,-2,0,42,0.153,422.4,7.9,14.5,0
2018-02-20T00:00:00Z,36.1,-119.5,0,66,-4,0,19.7,0,273.8,25.7,17.7,0
2020-05-11T00:00:00Z,40.3,-121.6,0,1852,2,0,33.8,0.927,402.5,27,16.8,0
2018-12-13T00:00:00Z,41.2,-120.6,1,1653,-4,1.14,66.7,0.247,11.9,24.7,4.4,0
2014-03-17T00:00:00Z,36.7,-118.4,0,3869,3,0,36.5,0.778,382.9,14,-1,0
2016-07-23T00:00:00Z,40.9,-121.4,0,1182,-4,0,10.7,0.042,473.5,12.1,26.4,0
2018-02-14T00:00:00Z,37.8,-118.9,0,2616,-1,0,53,0.8,251.9,20.4,-6.9,0
2015-08-22T00:00:00Z,40.2,-119.1,0,1924,-4,0,17.9,0,374.6,22.4,24.6,0
2017-08-16T00:00:00Z,40.8,-119.7,0,1810,-2,0,21.3,0.198,218.1,12.8,22.7,0
2014-10-24T00:00:00Z,39.9,-120.8,1,1292,-4,0.27,99.4,0.287,40.8,12.5,14.3,0
2016-04-16T00:00:00Z,37.6,-120.2,0,539,4,0,44.7,0.959,396,33.4,14.7,0
2015-10-26T00:00:00Z,37,-119.2,0,1349,-4,0,31.9,0.076,85.9,4.7,17.4,0
2014-02-04T00:00:00Z,39.4,-121.9,0,21,0,0,37.2,0.019,233.5,7.3,11.9,0
2021-09-27T00:00:00Z,39.4,-121.1,0,556,-4,0,29.7,0.087,272.2,14.6,27.9,0
2014-06-11T00:00:00Z,37,-118.1,0,2772,-4,0,17.7,0.074,297.5,13,18,0
2014-07-08T00:00:00Z,39,-122.6,0,475,-4,0,14.5,0.088,394.7,11.9,36.1,0
2020-02-01T00:00:00Z,39.3,-122.1,0,17,2,0,67.1,0.903,218.7,17.5,18,0
2016-09-14T00:00:00Z,41.6,-120.9,0,1538,-3,0,24,0.076,337.1,29.8,14.9,0
2017-05-19T00:00:00Z,36.8,-118.7,0,1465,4,0,28.5,1.376,415.4,6.4,15.5,0
2021-09-02T00:00:00Z,38.9,-122.8,0,788,-4,0,40.6,0.051,396,14.6,27.9,0
2020-04-20T00:00:00Z,36.8,-120.2,0,58,-3,0,26.4,0.131,346,10.7,22.5,0
2016-02-07T00:00:00Z,39.1,-121,0,623,4,0,49.4,0.991,225.3,5.9,15.1,0
2021-07-13T00:00:00Z,40.8,-119.3,0,1215,-4,0,4.5,0,421.4,15.5,37.9,0
2017-07-08T00:00:00Z,40.6,-121.2,0,1863,-3,0,12.8,0.368,475.4,11.7,26,0
2017-09-11T00:00:00Z,40.5,-121.8,0,1168,-4,0,22.1,0.194,303,10.7,27.2,0
2018-07-17T00:00:00Z,37.4,-119.8,0,704,-3,0,16.6,0.015,405.4,10,33,0
2021-03-15T00:00:00Z,36.1,-120,0,79,-4,0.01,35.6,0,101.7,12.2,18.2,0
2016-05-14T00:00:00Z,36.7,-120.1,0,65,-4,0,26.5,0,376,21.9,34.3,0
2018-05-11T00:00:00Z,41.9,-120.7,0,1609,2,0,28.9,0.728,407.8,22.6,15.7,0
2018-11-18T00:00:00Z,39.2,-122.7,0,645,-4,0,24.3,0.079,129.6,6.7,17.3,0
2017-04-22T00:00:00Z,38.5,-121.2,0,38,4,0,36.6,1.142,391.1,21.2,22.6,0
2014-04-16T00:00:00Z,40.6,-120.9,0,2159,3,0,44,1.006,390.7,20.1,12.2,0
2020-01-10T00:00:00Z,36,-120.5,1,952,1,1.2,94.3,0.398,127.3,21.2,4.5,0
2014-01-08T00:00:00Z,36.6,-118.3,0,3799,0,0,38.3,0.116,23.6,24.3,-2.7,0
2020-02-28T00:00:00Z,36.5,-120.7,0,646,-4,0,25.7,0.077,83.7,7,19.5,0
2020-08-03T00:00:00Z,37.3,-120.4,0,62,-4,0,10.9,0,400.7,17.1,38.2,0
2014-09-16T00:00:00Z,38,-123,1,113,-4,0,65.4,-666,343.9,14.1,21.5,0
2014-04-23T00:00:00Z,41.4,-122,0,1385,4,13.01,42.6,1.044,367.4,17,10.2,0
2017-02-22T00:00:00Z,40.2,-120.1,0,1225,4,5.47,46.1,1.128,92.1,25.7,8.2,0
2014-01-06T00:00:00Z,41,-122.3,0,845,-2,0,21.1,0.775,13.8,36,12.1,0
2016-09-18T00:00:00Z,38.9,-120.8,0,832,-4,0,17.6,0,297.5,8.6,26.9,0
2020-12-24T00:00:00Z,38,-121.5,0,-6,-4,0,54.9,0.517,122.6,16.7,13.8,0
2020-11-21T00:00:00Z,37.5,-119.9,0,799,-4,0,55,0.334,53,4.7,12.8,0
2017-07-22T00:00:00Z,37.9,-120.3,0,591,-4,0,22.6,0.035,430.6,9.7,28.7,0
2015-10-27T00:00:00Z,40.5,-122.2,0,160,-4,0,28.4,0.183,143.9,7.6,23.4,0
2019-03-21T00:00:00Z,38.3,-122.5,0,45,4,0.97,52.4,1.088,311.1,14.2,17.9,0
2018-03-02T00:00:00Z,38.5,-122,0,41,-4,53.37,50.6,0.483,182.7,29.3,10.6,0
2019-02-20T00:00:00Z,39.6,-122.3,0,78,4,0,38.8,1.175,269.7,25.3,11.5,0
2021-04-25T00:00:00Z,38.3,-120.1,0,1951,4,0.66,58.3,1.15,261.5,20.9,9,0
2017-05-13T00:00:00Z,41.8,-121.8,0,1431,4,0,32.1,0.583,418.1,20.3,9.4,0
2017-10-12T00:00:00Z,40,-120,0,1900,-4,0,23.3,0.061,208.7,29.2,12.3,0
2014-07-23T00:00:00Z,39.1,-121.9,0,19,-2,0,28.9,0.072,430.3,14.8,29.8,0
2018-01-18T00:00:00Z,38.3,-120.1,0,1951,4,0,54.9,1.103,118.7,10.5,10.9,0
2016-01-28T00:00:00Z,39.8,-120.3,1,1489,4,0,67.4,1.178,199.9,6.2,7.4,0
2015-03-25T00:00:00Z,37.5,-120.1,0,466,0,0,53.2,0.523,290.5,22.3,15.3,0
2018-10-24T00:00:00Z,37.3,-121,0,26,-4,0,36.2,0,79.2,11.1,26.9,0
2020-09-25T00:00:00Z,37.4,-120.9,0,26,-4,0,33.1,0,255.8,20.7,32.4,0
2018-12-15T00:00:00Z,36.2,-118.7,0,1557,-2,0,29.4,0.985,29.4,6.1,12.9,0
2018-12-08T00:00:00Z,39.5,-122.1,1,29,-2,3.8,66.1,0.783,73,11.6,14.2,0
2015-03-14T00:00:00Z,38.4,-122.2,0,382,4,0,45.8,0.688,225.6,5.3,19.8,0
2021-05-28T00:00:00Z,36,-119.9,0,57,-4,0,5.3,0,393.7,14.5,32.7,0
2016-03-22T00:00:00Z,37.7,-119.5,1,2484,-4,4.1,97.8,0.426,2.4,24.5,2.1,0
2016-10-05T00:00:00Z,36.5,-119.2,0,121,-4,0,29.2,0,221.1,7.3,21.4,0
2018-01-03T00:00:00Z,39.1,-121.2,1,327,-3,0,67.8,0.843,45.1,6.5,19.1,0
2016-07-04T00:00:00Z,38.8,-121.9,0,13,-4,0,18.4,0,441.8,13.6,36.1,0
2019-09-27T00:00:00Z,39.2,-122.3,0,53,-4,1.93,24.7,0.017,263.9,23.2,36.6,0
2020-08-05T00:00:00Z,41.1,-120.7,0,1744,-4,0,18.6,0.055,379.2,16.8,26.1,0
2020-09-25T00:00:00Z,39.7,-120.3,0,1491,-4,0,33.5,0,271.4,13.4,22.3,0
2019-12-11T00:00:00Z,36,-119.5,1,60,1,0,73.9,0.438,77.1,4.9,12.5,0
2015-09-13T00:00:00Z,38.3,-120.5,0,788,-4,0,24.9,0.261,178.6,9.9,32.2,0
2015-06-05T00:00:00Z,37.2,-118.8,0,2632,2,2.6,64.9,0.827,102.7,9.5,8,0
2015-02-04T00:00:00Z,41,-119.2,0,1670,-4,1.44,55.4,0.105,33.4,22.3,8.9,0
2017-10-26T00:00:00Z,36.8,-118.6,0,2039,-4,0,30.6,0.082,154,5.2,18.2,0
2018-12-26T00:00:00Z,41.2,-120.6,1,1653,-3,8.78,88.8,0.573,0,28.9,1.3,0
2015-08-19T00:00:00Z,37,-118.2,0,1214,-4,0,9.2,0.025,357.6,5.8,34.6,0
2019-09-04T00:00:00Z,36.1,-119.6,0,58,-4,0,15.2,0,295.8,15.2,40,0
2020-01-12T00:00:00Z,41.6,-121.2,1,1363,-3,0,73.3,0.386,103.1,41.4,2.6,0
2019-04-06T00:00:00Z,39.1,-121.9,0,19,4,1.97,66.7,1.176,171.9,23.6,16.2,0
2014-12-19T00:00:00Z,36.3,-119.6,0,75,0,0,60.2,0.897,70,8.4,13.7,0
2018-02-04T00:00:00Z,36.1,-119.2,0,101,-4,0,43.9,0.214,211.4,6.4,21.8,0
2017-02-14T00:00:00Z,39.9,-120.8,0,1292,4,0,32.1,1.226,198.2,15.5,9,0
2018-12-22T00:00:00Z,40,-119.5,0,1165,-4,0,75.1,-666,20,11.2,15.6,0
2016-09-01T00:00:00Z,36.2,-118.3,0,2552,-1,0,32.5,0.132,336.3,15.9,16,0
2017-06-03T00:00:00Z,36.1,-119.9,0,58,-4,0,19.1,0,387.4,16.7,33.2,0
2018-09-22T00:00:00Z,36.1,-119,0,209,-4,0,10.9,0,255.2,7.3,32.9,0
2015-08-10T00:00:00Z,38.5,-122.2,0,141,-4,0,28,0.149,426.4,8.9,30.9,0
2016-04-19T00:00:00Z,36.2,-118.9,0,480,4,0,17,0.747,365,7,26.4,0
2019-11-07T00:00:00Z,40.2,-119.6,0,1165,-4,0,29.3,0,112,2.2,18.3,0
2021-06-26T00:00:00Z,40.8,-121.7,0,1277,-2,1.33,20.3,0.156,450.8,12.4,29.1,0
2014-04-15T00:00:00Z,41.6,-121.2,0,1363,1,0,17.3,0.257,334,16,18.9,0
2021-02-04T00:00:00Z,36.6,-118.8,0,2091,-4,0,72.6,0.552,225.4,11.4,2.5,0
2015-08-23T00:00:00Z,36.5,-119.5,0,95,-4,0,20.1,0,349.2,12.6,33.6,0
2016-09-10T00:00:00Z,39.4,-122,0,28,-4,0,15.1,0,325.8,9.2,35.5,0
2016-10-09T00:00:00Z,36.2,-119,0,229,-4,0.57,11.8,0,204,7,29.9,0
2021-07-17T00:00:00Z,36.5,-119.1,0,258,-4,0,12.7,0,382.3,9.2,35.3,0
2014-12-12T00:00:00Z,38.8,-121.6,1,3,3,45.45,94.8,1.466,0.1,45,16.2,0
2017-09-01T00:00:00Z,39.6,-122.7,0,1048,-4,0,9.2,0.045,394.9,11.3,28.4,0
2018-08-14T00:00:00Z,36.1,-119.7,0,55,-4,2.43,10.7,0,355.1,8.6,39.1,0
2017-09-11T00:00:00Z,40.5,-121.3,0,1995,-4,0,24.6,0.155,312.7,13.3,22.8,0
2020-07-05T00:00:00Z,37.1,-120.7,0,31,-4,0,8.5,0,418.7,15.2,36.4,0
2018-04-09T00:00:00Z,37.2,-119.2,0,2278,4,0,48.6,1.29,395.3,8.2,7.6,0
2018-11-25T00:00:00Z,36.3,-118.7,1,1843,-4,0,100,0.167,54.3,15.3,6.5,0
2021-04-02T00:00:00Z,38.3,-120.4,0,1147,4,0,19.9,0.793,389.8,13.1,17.7,0
2020-07-20T00:00:00Z,38.3,-121.4,0,5,-4,0.17,36.2,0,434.1,22.3,31.9,0
2018-02-03T00:00:00Z,36.5,-119.9,0,66,-4,0,45.6,0,166.8,7.9,19.6,0
2019-07-06T00:00:00Z,36.1,-119.6,0,58,-4,4.43,11.4,0,393.2,13.3,36.2,0
2019-09-19T00:00:00Z,39.6,-123,0,1123,-4,1.17,52.7,0,235.1,9.8,14.4,0
2016-01-05T00:00:00Z,38.2,-120.8,1,281,2,0,76.8,0.973,21,12.8,12.6,0
2019-08-02T00:00:00Z,36.6,-120.1,0,55,-4,1.57,11.5,0,395.7,15,37.1,0
2019-02-18T00:00:00Z,39.9,-121.3,0,1322,4,0.17,68.6,1.151,54.9,6.5,-2.5,0
2017-07-22T00:00:00Z,39.9,-120.3,0,1928,-4,0,12.5,0.008,454.7,15.5,25.2,0
2019-09-14T00:00:00Z,39.6,-121,0,1305,-4,0.33,15.8,0.106,330.5,10.3,25,0
2017-06-15T00:00:00Z,40,-121,0,1222,-3,0,28.3,0.552,451.5,7.2,23.6,0
2015-10-21T00:00:00Z,40.7,-120.4,0,1703,-4,0,43.6,0.136,165.9,19.5,11.7,0
2018-02-11T00:00:00Z,37.5,-118.7,0,3241,-2,0,60.2,0.626,159.1,29.1,3.6,0
2014-04-10T00:00:00Z,39.3,-120.5,0,2010,4,0,51,1.409,409.2,17.3,10.9,0
2014-09-27T00:00:00Z,40.3,-121.6,0,1852,-1,0.97,66.6,0.613,207.6,14.2,7,0
2021-01-20T00:00:00Z,41.6,-120.3,0,1997,-2,0,57.1,0.803,15.8,44.2,-1.9,0
2020-07-05T00:00:00Z,41.7,-122.3,0,1087,-4,0,15.6,0.032,482.1,11.6,24.1,0
2016-05-17T00:00:00Z,36.6,-118.6,1,3036,4,0.81,84.2,1.406,329.4,9.9,1.4,0
2017-12-05T00:00:00Z,41.3,-121,0,1614,0,0,52.9,0.847,76.6,25.9,-2,0
2017-02-07T00:00:00Z,40.9,-119.4,0,1359,1,0,61.7,0.941,90.4,24.7,8.7,0
2018-06-20T00:00:00Z,36.9,-118.6,0,3187,2,0,33.2,0.454,438.2,13.8,11.2,0
2020-07-14T00:00:00Z,37.6,-119.5,0,2854,0,0,33,0.294,455.5,18.1,15.8,0
2021-08-18T00:00:00Z,41,-122.2,0,772,-4,0,13.1,0.006,439.9,16.2,35.3,0
2021-05-08T00:00:00Z,37,-121,0,175,-3,0,33.2,0.027,407.8,31.5,23.7,0
2020-05-27T00:00:00Z,36,-119.8,0,56,-4,0.3,11.6,0.298,358.9,9.6,38.7,0
2021-06-06T00:00:00Z,36.4,-120.6,0,758,-4,0,13,0,414.7,9.5,30,0
2020-05-22T00:00:00Z,41.4,-120.8,0,1374,-3,0,41.4,0.386,297.1,21.1,13.2,0
2014-01-26T00:00:00Z,39.1,-122.3,0,104,-4,0,15.7,0.013,182.1,7.2,22.1,0
2014-02-04T00:00:00Z,39.8,-120.7,0,1491,-1,0,47,1.075,174.5,7.6,0.3,0
2015-04-18T00:00:00Z,36.3,-119.5,0,79,-4,0,11.3,0.004,365.5,6.2,26.7,0
2014-01-12T00:00:00Z,36.7,-121,0,798,-2,0,60.4,0.061,44.1,12.3,14.8,0
2016-04-27T00:00:00Z,37.8,-120.4,0,246,4,0,41.1,0.636,174.3,15.6,15.6,0
2016-11-18T00:00:00Z,40.1,-120.8,0,1234,0,0,45.3,1.02,8.9,7.9,6.5,0
2016-09-18T00:00:00Z,37.4,-119.7,0,976,-4,0,18.1,0.032,291.9,7.4,26.1,0
2014-10-07T00:00:00Z,40.6,-121.2,0,1863,-4,0,17.8,0.225,230,7.8,22.5,0
2018-10-12T00:00:00Z,37.3,-120.3,0,73,-4,0,40.8,0,164.4,10.4,22.9,0
2015-12-04T00:00:00Z,40.9,-120.1,1,1893,-3,1.52,96.5,0.37,22.8,38.7,4.2,0
2015-03-13T00:00:00Z,38.7,-121.2,0,83,3,0,42.9,0.672,264.1,16.6,22.2,0
2019-12-10T00:00:00Z,36.7,-120,1,75,3,0,83.5,0.928,6.3,13.3,13.7,0
2015-09-06T00:00:00Z,38.9,-120.3,0,2030,-4,0,20.8,0.135,378.5,17.6,11.6,0
2014-02-14T00:00:00Z,40.9,-120.2,1,1627,0,1.8,88,0.808,56.4,27,8.4,0
2021-04-13T00:00:00Z,40.7,-119.5,0,1181,-4,0,11.7,0,402.7,12.9,12.4,0
2014-07-25T00:00:00Z,39.2,-121,0,862,-3,0,20.4,0.095,451,10.9,26.5,0
2020-07-03T00:00:00Z,39.8,-122.8,0,1133,-4,0,21.6,0.205,439.8,7.8,24.6,0
2018-04-20T00:00:00Z,39.7,-121.9,0,42,-4,1.53,23.5,0.577,398.8,25.3,21,0
2020-07-10T00:00:00Z,37,-121,0,175,-4,0,15.1,0,436.5,20.2,33.1,0
2017-08-08T00:00:00Z,41.5,-121.5,0,1571,-4,4.67,35.9,0.122,300.6,9.4,20.9,0
2014-10-26T00:00:00Z,36.8,-119.2,0,560,-4,0,39.2,0.003,118.6,7.4,26.5,0
2020-06-26T00:00:00Z,41.4,-121.2,0,1385,-4,0,8.6,0.015,451.7,23.4,30.9,0
2020-09-22T00:00:00Z,39.4,-122.8,0,1614,-4,0,32.2,0,305.7,9.6,18.9,0
2014-05-21T00:00:00Z,36.4,-118.2,0,2861,0,3.38,66,0.492,275.1,11.6,6.4,0
2018-03-23T00:00:00Z,40.3,-121.4,0,1682,4,8.17,79.3,1.381,214.4,37.8,4.9,0
2014-01-26T00:00:00Z,36.4,-119.6,0,81,-4,0,19.1,0,180.6,9.7,22.4,0
2020-06-10T00:00:00Z,39.8,-123,0,796,0,0,36.1,0.803,428.3,7,22.4,0
2020-04-18T00:00:00Z,41.7,-122.2,0,2000,3,0,31.8,0.905,445.7,23,7.5,0
2014-10-09T00:00:00Z,38.4,-120.1,0,1743,-4,0,22.7,0.261,28.7,8.3,19.9,0
2016-12-14T00:00:00Z,39.5,-122.9,1,1137,4,0.33,95.5,1.143,4.5,5,8.5,0
2020-02-17T00:00:00Z,41.1,-121.5,0,1011,-1,0,42.7,0.679,222.2,22.8,10.2,0
2019-06-01T00:00:00Z,36.4,-119.4,0,90,-3,0.3,35.9,0.277,312.1,13.8,29,0
2015-04-21T00:00:00Z,37.5,-119.6,0,1795,2,2.64,47.9,0.849,195.7,5.3,13.5,0
2019-11-16T00:00:00Z,38,-123,1,113,-4,0,88.3,-666,22.3,11,13.2,0
2021-08-03T00:00:00Z,40.5,-122.1,0,264,-4,0,9.8,0.014,399.2,13.5,37.8,0
2020-06-06T00:00:00Z,40,-120.8,0,2048,-1,0,41.9,0.597,408.3,30.8,19.3,0
2016-11-02T00:00:00Z,38.1,-120.9,0,69,1,0,61.7,1.038,115.3,16.5,15.5,0
2020-12-05T00:00:00Z,37.5,-118.2,0,3484,-4,0,12.1,0.063,6.6,6,-0.2,0
2015-10-12T00:00:00Z,36.7,-119.2,0,464,-4,0,29.3,0,180,7.1,30.6,0
2015-03-04T00:00:00Z,38.9,-121.7,0,4,3,0,39.8,0.722,304.4,12.1,16.3,0
2017-03-20T00:00:00Z,41.4,-120.8,0,1374,4,0,64.7,0.954,128.7,18.3,11.6,0
